id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,has_high_sev_outage,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_9038285,20-01-2023,0,1,0,0,0,0,1,0,0,16,0,0,6,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,2,0,0,1.0,0,0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2441495,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Corporate Services,Oct-49,0,0,0,,,,,0,12,0,0,11.0,0,0,900.0,1500.0,600.0,0.0,600.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9321490,24-03-2023,0,1,0,0,0,1,0,0,0,17,1,0,1,0,Corporate Services,Oct-49,0,0,0,,,,,0,0,0,0,15.0,0,39,7128.0,7128.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.2,5.0,6.0,0,1,0.833333333,0.833333333,0,0
JMAN_2375196,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Technology,01-Sep,0,0,0,,,,,0,0,0,0,20.0,0,0,886.56,925.8,0.0,39.24,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_2464667,03-02-2023,0,1,0,0,0,0,1,0,0,13,0,0,4,0,Technology,01-Sep,0,0,0,,,,,0,9,0,0,11.0,0,0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9157238,10-02-2023,1,0,0,0,0,0,0,0,1,16,0,0,3,0,Manufacturing & Resources,100 - 249,0,0,0,,,,,0,11,0,0,5.0,0,25,2832.0,3312.0,480.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,3.0,4.0,0,1,0.75,0.75,0,0
JMAN_9281732,13-01-2023,0,1,0,0,1,0,0,0,1,14,1,0,1,0,Corporate Services,1000 - 4999,0,67,23,,,,,0,6,0,0,4.0,40,148,126500.04,126500.04,0.0,0.0,0.0,0.0,-8499.96,1,1,1,-849900,100,0,100.0,0.174418605,85.0,88.0,0,1,0.86,0.965909091,0,1
JMAN_9002990,10-02-2023,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Education,01-Sep,0,0,0,,,,,0,10,0,0,11.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18391384,17-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2444478,24-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,,01-Sep,0,0,0,,,,,0,10,0,0,12.0,0,0,108.0,132.0,24.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18278560,06-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,1044.0,1044.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_2481520,03-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Manufacturing & Resources,Oct-49,0,0,0,,100.0,,10.0,0,10,0,0,11.0,0,119,5232.0,6672.0,1440.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_2447241,20-01-2023,0,1,0,0,0,0,0,1,0,16,0,0,3,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,7,0,0,4.0,0,0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9659718,31-03-2023,0,1,1,0,0,0,0,0,1,12,1,0,2,0,Healthcare,250 - 499,0,100,29,,,,,0,7,0,0,12.0,4,257,49140.0,49140.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,24.0,0.315789474,19.0,24.0,0,1,0.791666667,0.791666667,0,0
JMAN_2445549,10-02-2023,1,0,0,0,0,1,0,0,0,17,0,0,5,0,,50 - 99,0,0,0,,,,,0,0,0,0,20.0,0,176,8088.0,8088.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_9898535,03-02-2023,0,1,0,0,0,0,0,0,1,11,0,0,2,0,Healthcare,01-Sep,0,0,0,,,,,0,7,1,1,1.0,0,0,60.0,,-60.0,0.0,0.0,-60.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2449227,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,0,0,0,19.0,0,0,2091.36,1516.08,-652.56,77.28,-652.53,0.0,0.0,1,0,0,100,100,0,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9033523,03-02-2023,0,1,0,0,0,1,0,0,0,13,1,0,4,0,Media & Entertainment,01-Sep,0,0,0,,,,,0,0,0,0,20.0,0,6,2571.6,2621.4,0.0,49.8,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18410406,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Financial Services,Oct-49,0,0,0,,,,,0,0,0,0,,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2456533,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,4,0,Technology,Oct-49,0,100,23,-100.0,-100.0,0.0,0.0,0,0,0,0,19.0,0,14,900.0,1200.0,300.0,0.0,300.0,0.0,0.0,1,0,0,100,70,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9080095,27-01-2023,0,1,0,0,0,0,1,0,0,15,0,0,5,0,Technology,Oct-49,0,0,0,,0.0,,7.0,0,6,0,0,10.0,0,0,300.0,,-300.0,0.0,0.0,-300.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2472663,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Technology,Oct-49,0,0,0,,,,,0,11,0,0,5.0,0,0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2473570,06-01-2023,0,1,0,0,0,1,0,0,0,16,1,0,7,0,Technology,Oct-49,0,0,0,,,,,0,4,0,0,10.0,0,0,3293.28,3331.92,0.0,38.64,0.0,0.0,0.0,1,1,1,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_14519900,27-01-2023,0,1,0,0,0,0,1,0,0,2,0,0,1,0,Technology,Oct-49,0,100,50,,,,,0,8,0,0,,0,0,2376.0,2376.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,70,0,2.0,0.5,2.0,2.0,1,0,1.0,1.0,0,0
JMAN_9575933,31-03-2023,0,1,1,0,0,0,1,0,0,14,1,0,1,0,Energy & Utilities,1000 - 4999,0,86,58,,-100.0,,4.0,0,8,0,0,12.0,0,25,6750.0,7222.8,472.8,0.0,0.0,0.0,0.0,1,1,1,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_10069632,10-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,0,0,,,,,1,9,0,0,8.0,0,0,336.0,,-336.0,0.0,0.0,-408.0,0.0,1,0,0,100,100,0,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_10979316,03-03-2023,1,0,0,0,0,0,1,0,0,14,0,0,2,0,Technology,50 - 99,0,0,0,,0.0,,8.0,0,4,0,0,3.0,0,4,816.0,816.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2478636,13-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Government,Oct-49,0,0,0,,,,,0,5,0,0,3.0,0,49,2844.0,2844.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9746946,24-03-2023,0,1,0,1,0,1,0,0,0,16,1,0,3,0,Manufacturing & Resources,5000+,0,0,0,,,,,0,0,0,0,15.0,0,0,2216.64,2270.52,0.0,183.84,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9047481,20-01-2023,0,1,0,1,0,1,0,0,0,15,1,0,3,0,Manufacturing & Resources,5000+,0,0,0,,,,,0,0,0,0,19.0,0,26,5969.16,6039.0,0.0,95.88,0.0,0.0,0.0,1,1,0,100,100,0,8.0,0.0,6.0,8.0,0,1,0.75,0.75,0,0
JMAN_10078002,31-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,80,45,,,,,0,15,0,0,8.0,1,65,21384.0,22572.0,1188.0,0.0,1188.0,0.0,0.0,1,1,0,100,100,0,18.0,0.125,16.0,18.0,0,1,0.888888889,0.888888889,0,0
JMAN_2437417,06-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,7,0,Manufacturing & Resources,01-Sep,0,0,0,-100.0,-100.0,0.0,0.0,0,0,0,0,19.0,25,388,2472.0,2472.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.5,5.0,5.0,1,0,1.0,1.0,0,0
JMAN_13704353,10-03-2023,0,1,1,0,0,0,1,0,0,10,1,0,1,0,Technology,1000 - 4999,0,100,50,,,,,0,6,0,0,,7,4,13248.0,19800.0,6552.0,0.0,4968.0,0.0,0.0,1,1,1,100,100,0,8.0,0.125,8.0,8.0,1,0,1.0,1.0,0,0
JMAN_9075221,24-02-2023,1,0,0,0,0,0,0,0,1,17,1,0,4,0,Corporate Services,100 - 249,0,100,20,,,,,0,12,0,0,11.0,0,71,98880.0,95040.0,-3840.0,0.0,0.0,-3840.0,0.0,1,1,0,100,100,0,80.0,0.025316456,78.0,80.0,0,1,0.9875,0.975,1,0
JMAN_16875693,17-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,1,0,Corporate Services,Oct-49,0,0,0,,,,,1,0,0,0,,0,0,696.0,696.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2459391,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Corporate Services,Oct-49,0,0,0,,,,,0,12,0,0,11.0,0,1,936.0,1116.0,180.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2465119,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,12,0,0,11.0,0,0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2456281,24-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,8,0,0,11.0,0,7,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,10.0,0.0,8.0,10.0,0,1,0.8,0.8,0,0
JMAN_2470525,27-01-2023,0,1,0,0,0,0,1,0,0,12,1,0,1,1,Technology,01-Sep,0,100,17,,,,,0,2,0,0,1.0,0,215,5940.0,5940.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,1.0,4.0,5.0,1,0,0.8,0.8,0,0
JMAN_2471859,03-02-2023,1,0,0,0,0,0,1,0,0,17,0,0,4,0,Non-Profits & Associations,50 - 99,0,0,0,,,,,0,2,0,0,2.0,0,11,1752.0,1752.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2473478,03-02-2023,1,0,0,0,0,1,0,0,0,17,0,0,5,0,Energy & Utilities,Oct-49,0,0,0,,,,,0,0,0,0,20.0,0,37,5844.48,6619.56,649.32,125.76,649.3866667,0.0,0.0,1,0,0,100,100,0,18.0,0.111111111,18.0,18.0,0,1,1.0,1.0,0,0
JMAN_9270194,10-02-2023,0,1,1,0,0,0,0,0,1,15,1,0,1,0,Non-Profits & Associations,250 - 499,0,86,88,100.0,100.0,9.0,9.0,0,11,0,0,5.0,0,133,15750.0,15750.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,15.0,0.142857143,13.0,15.0,0,1,0.933333333,0.866666667,1,0
JMAN_9021157,20-01-2023,0,1,0,0,1,1,0,0,0,17,1,0,5,0,"Retail, Wholesale & Distribution",5000+,0,0,0,,,,,0,4,0,0,3.0,0,316,13013.16,13584.36,0.0,571.2,0.0,0.0,0.0,1,1,1,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2351429,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,,01-Sep,0,0,0,,,,,0,8,0,0,3.0,0,0,64.92,66.24,0.0,1.32,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2472150,24-03-2023,0,1,0,1,0,1,0,0,0,20,0,0,2,0,"Retail, Wholesale & Distribution",1000 - 4999,0,0,0,,,,,0,0,0,0,21.0,0,52,1176.0,1176.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9005021,27-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,6,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,8,0,0,10.0,0,1,720.0,720.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2479657,20-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,0,0,0,19.0,0,14,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,6.0,0.0,5.0,5.0,0,1,0.833333333,1.0,0,1
JMAN_9006490,27-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,Oct-49,0,0,0,,100.0,,10.0,0,0,0,0,19.0,0,15,6624.0,8424.0,1800.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2293551,27-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,6,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,19.0,0,0,2251.32,2277.6,0.0,26.28,0.0,0.0,0.0,1,0,0,100,100,0,7.0,0.0,6.0,7.0,0,0,0.857142857,0.857142857,0,0
JMAN_9032708,13-01-2023,0,1,0,0,0,0,0,0,1,12,0,0,5,0,Technology,Oct-49,0,0,0,,,,,0,9,0,0,10.0,0,81,756.0,816.0,60.0,0.0,60.0,0.0,0.0,1,0,0,100,100,0,7.0,0.285714286,7.0,7.0,0,0,1.0,1.0,0,0
JMAN_18161158,10-02-2023,1,0,0,0,0,1,0,0,0,17,0,0,1,0,Education,Oct-49,0,0,0,,,,,0,0,0,0,,0,0,9912.0,9912.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,14.0,0.0,,14.0,0,0,0.0,0.0,0,0
JMAN_2460386,03-03-2023,0,1,0,1,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,5000+,0,100,100,100.0,100.0,10.0,10.0,0,11,0,0,12.0,0,40,5568.0,6636.0,1068.0,0.0,0.0,1068.0,0.0,1,1,0,100,100,0,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_9814943,27-01-2023,0,1,0,0,1,0,0,0,1,10,1,0,2,0,Healthcare,1000 - 4999,0,0,0,,,,,0,7,1,1,1.0,0,16,30960.0,30960.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,10.0,0.0,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_2479696,06-01-2023,1,0,0,0,0,0,1,0,0,16,0,0,6,0,Corporate Services,100 - 249,0,0,0,,,,,0,5,0,0,10.0,0,17,408.0,408.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9034309,20-01-2023,0,1,0,0,0,0,1,0,0,17,0,0,5,0,"Retail, Wholesale & Distribution",01-Sep,0,0,0,,,,,0,6,0,0,10.0,0,5,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18409952,10-03-2023,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Corporate Services,Oct-49,0,0,0,,,,,0,0,0,0,,0,0,228.0,276.0,48.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2472373,31-03-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,100,50,,,,,1,0,0,0,21.0,0,26,4956.0,5796.0,840.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,7.0,0.285714286,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2474033,27-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,8,0,0,10.0,0,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2463960,03-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,01-Sep,0,0,0,,,,,0,9,1,1,0.0,0,0,221.64,231.48,0.0,9.84,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2374639,03-03-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,,Oct-49,0,0,0,,,,,0,10,0,0,8.0,0,37,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9031987,06-01-2023,1,0,0,0,0,0,1,0,0,14,1,0,4,0,"Retail, Wholesale & Distribution",100 - 249,0,100,10,,,,,0,3,0,0,1.0,0,21,60648.0,77760.0,17112.0,0.0,2592.0,0.0,0.0,1,1,1,100,100,0,38.0,0.026315789,38.0,38.0,0,1,1.0,1.0,0,0
JMAN_18409541,13-01-2023,0,1,0,0,0,1,0,0,0,17,0,0,1,0,,01-Sep,0,0,0,,,,,0,0,0,0,,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2452339,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,,01-Sep,0,0,0,,,,,0,8,0,0,3.0,0,0,64.92,66.24,0.0,1.32,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9027381,27-01-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,,01-Sep,0,0,0,,,,,0,6,0,0,4.0,0,0,108.0,132.0,24.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_1286382,06-01-2023,0,1,0,1,0,0,0,1,0,24,1,0,1,0,"Retail, Wholesale & Distribution",1000 - 4999,0,75,40,,,,,0,0,0,0,15.0,0,903,68400.0,81192.0,12792.0,0.0,-7200.0,0.0,0.0,1,1,1,100,100,0,38.0,0.28125,33.0,38.0,0,1,0.842105263,0.868421053,0,1
JMAN_9208635,10-02-2023,0,1,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,7,1,1,1.0,0,160,4704.0,,-4704.0,0.0,0.0,-4704.0,0.0,1,1,0,100,100,0,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9492699,10-03-2023,0,1,0,0,1,1,0,0,0,11,1,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,15.0,0,101,20656.08,24053.64,2345.04,1052.52,2344.96,0.0,0.0,1,1,0,100,100,0,18.0,0.222222222,17.0,18.0,0,1,1.0,0.944444444,1,0
JMAN_10967092,17-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,1,0,Manufacturing & Resources,Oct-49,0,0,0,,,,,0,0,0,0,16.0,0,0,2124.0,2484.0,360.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2474522,10-02-2023,1,0,0,0,0,0,0,0,1,17,0,0,5,0,,50 - 99,0,0,0,100.0,100.0,10.0,10.0,0,12,0,0,11.0,0,19,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,1.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_2436260,24-02-2023,0,1,0,0,0,0,0,0,1,17,1,0,4,0,"Retail, Wholesale & Distribution",Oct-49,0,0,0,,,,,0,12,0,0,5.0,1,303,21024.0,27792.0,6768.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,12.0,0.1,10.0,12.0,0,1,0.833333333,0.833333333,0,0
JMAN_2448264,13-01-2023,0,1,0,0,0,0,0,0,1,16,0,0,5,0,"Retail, Wholesale & Distribution",Oct-49,0,100,50,,,,,0,9,0,0,10.0,0,13,8424.0,8424.0,0.0,0.0,0.0,-2052.0,0.0,1,1,0,100,100,0,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2393214,10-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Corporate Services,01-Sep,0,0,0,,,,,0,11,0,0,7.0,0,1,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_9824831,13-01-2023,0,1,0,0,0,0,0,0,1,10,1,0,3,0,Corporate Services,01-Sep,0,0,0,,100.0,,10.0,0,6,1,1,1.0,0,217,24199.56,,-24199.56,0.0,0.0,-24199.56,0.0,1,1,0,100,100,0,17.0,0.333333333,12.0,17.0,0,1,0.705882353,0.705882353,0,0
JMAN_2478294,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,11,1,1,0.0,0,10,324.72,330.96,0.0,6.24,0.0,0.0,0.0,0,0,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2468805,24-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Corporate Services,01-Sep,0,0,0,,,,,0,15,1,1,0.0,0,2,324.0,396.0,72.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2383362,24-02-2023,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Consumer Services,Oct-49,0,0,0,,,,,0,0,0,0,16.0,0,123,2136.0,2136.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.333333333,3.0,2.0,0,1,1.0,1.0,0,0
JMAN_9218106,03-03-2023,0,1,1,0,0,0,1,0,0,16,1,0,1,0,Financial Services,1000 - 4999,0,0,0,,,,,0,6,0,0,12.0,0,0,4248.0,,-4248.0,0.0,0.0,-4248.0,0.0,1,1,1,100,100,0,8.0,0.125,8.0,8.0,1,0,1.0,1.0,0,0
JMAN_18410412,06-01-2023,0,1,0,0,0,1,0,0,0,16,0,0,1,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,,0,0,456.0,456.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2446236,24-02-2023,0,1,0,0,0,0,0,0,1,17,1,0,1,0,Technology,Oct-49,0,100,25,,,,,1,12,0,0,11.0,371,309,30000.0,62088.0,32088.0,0.0,9288.0,13800.0,0.0,1,1,0,100,100,0,20.0,0.157894737,18.0,18.0,0,1,0.95,1.0,0,1
JMAN_9228504,06-01-2023,0,1,0,0,0,1,0,0,0,14,1,0,4,0,Technology,Oct-49,0,0,0,,,,,0,0,0,0,19.0,0,2,20531.64,20772.0,0.0,240.36,0.0,0.0,0.0,1,1,0,100,100,0,20.0,0.0,20.0,20.0,0,1,1.0,1.0,0,0
JMAN_2456533,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Oct-49,0,100,27,-100.0,-100.0,0.0,0.0,0,0,0,0,20.0,0,15,900.0,1200.0,300.0,0.0,300.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9003725,17-03-2023,0,1,1,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,250 - 499,0,0,0,,,,,0,10,0,0,12.0,0,120,1140.0,1368.0,228.0,0.0,228.0,0.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9042096,10-02-2023,0,1,1,0,0,0,1,0,0,17,0,0,1,0,Manufacturing & Resources,250 - 499,0,100,100,,,,,0,1,0,0,2.0,2,27,10692.0,13068.0,2376.0,0.0,2376.0,0.0,0.0,1,1,0,100,100,0,9.0,0.444444444,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2479425,24-03-2023,0,1,0,0,0,0,1,0,0,17,1,0,1,0,Manufacturing & Resources,01-Sep,0,100,100,,,,,0,2,0,0,3.0,124,89,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2473180,17-02-2023,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Manufacturing & Resources,01-Sep,0,0,0,,,,,0,0,0,0,14.0,0,97,2324.88,2899.44,520.56,54.0,0.0,0.0,0.0,1,1,1,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
